ID,Name,Distinction,Sustainable,Bibendum,Country,City,Price,Type,Tel,IMG,Address,Description
147,欣葉台菜 (創始店),0,FALSE,FALSE,臺灣,台北,$$,臺灣菜,+886225963255,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5085909cbbc84346a84809dfa6dacee3,中山區雙城街34之1號，Taipei，104，臺灣,說起臺菜餐館，欣葉必定榜上有名。多年來，規模變大了，從只供應清粥小菜，至成為宴席菜的場地，店東希望將家庭的味道帶給客人的心願始終未變。到欣葉必嚐其手工菜色──菜脯蛋以筷子邊煮邊攪拌翻鍋，做法獨特；杏仁豆腐由三位師傅人手鮮製，口感軟糯；其他招牌菜還有煎豬肝和以手工見稱的潤餅等。
154,Yuu,0,FALSE,FALSE,臺灣,台北,$$$$,日本菜,+886227112080,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/625d615bb27f46f58b796b48e60dea44,大安區忠孝東路四段216巷33弄15號，Taipei，106，臺灣,主廚烹調日本料理逾二十年，他一改割烹料理以海鮮為主的慣例，採用來自日本的A5級近江牛作主食材，套餐包括了不同部位的牛肉與烹調方式，其中炸菲力和牛三明治的吐司帶著炭火香氣，和牛炸得外酥內嫩，令人印象難忘；店家自製的蕨餅更帶來完美句點。若希望提高套餐中海鮮的比例，可於訂位時提出。
156,鳥苑,0,FALSE,FALSE,臺灣,台中,$$,日本菜,+886423262080,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/51fbbca23635475b9b23fc52594bc27b,西區忠明南路48號，Taichung，臺灣,老闆兼主廚曾赴日本進修，回臺後精心設計，在餐廳外築起小型日式庭院，用餐區則提供板前座位，讓顧客能坐在烤台前看到食材的處理過程，並感受到烤台散發的溫暖。主打燒鳥，採用臺灣桂丁雞與薩索雞，每日新鮮現切，並依據雞隻特性，烹調挑選最合適的部位烹調。雞膝肉、雞白子、雞soli等數量有限，可預先致電詢問，四人以上亦可預訂鮑魚。
158,筌,0,FALSE,FALSE,臺灣,台北,$$$$,日本菜,+886227008779,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/37ee318f67174f13af66f5b9da3a45cc,大安區安和路一段78巷37號，Taipei，臺灣,經驗豐富的料理長以自己的名字為餐廳命名。室內裝潢沉實精緻，板前座位以六百年樹齡的香衫所製，配以暗紅色座椅，十分舒適。魚鮮源自日本九州、東京和北海道，料理長更會依據生魚的特性和處理手法，搭配以赤醋或白醋調和的醋飯。亦可因應客人的喜好和預算，調整壽司和熱菜的比例，讓用餐體驗更完美。
160,月夜岩,0,FALSE,FALSE,臺灣,台北,$$$$,日本菜,+886225859221,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/491a46de0d4848fca78376ab2adc8c42,中山區雙城街25巷9號，Taipei，臺灣,臺灣首間以日本螃蟹為主題的懷石餐廳，由具二十多年的日籍料理長帶領，提供進口松葉蟹和帝王蟹，以及季節限定的毛蟹及河豚。共四種價位的懷石套餐份量精緻，以不同料理方式凸顯蟹之美味，其土鍋飯令人難以忘懷。庭院充滿日式風情，設板前座位和十二間以日本古代月份命名的包廂，極其雅致。建議於一周前訂位。
162,總裁藝文空間,0,FALSE,FALSE,臺灣,台北,$$$,時尚歐陸菜,+886225926692,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/120fef7c99e04df78015dd1fd95e5f2c,中山區新生北路三段62巷24號，Taipei，臺灣,帶有庭院的日式洋房，建於1950年代，前身是臺灣中央銀行總裁的府邸，經修復後內部搖身一變，成為現代風格的歐式餐廳。用餐環境典雅溫馨，帶有歷史意涵，二樓更設有藝文空間，不定期舉辦展覽或活動。曾旅外的主廚精心規劃八道菜套餐，每季更換。平日中午則提供三道菜套餐，讓食客以美食相伴，度過輕鬆的午間時光。
163,心潮飯店,0,FALSE,FALSE,臺灣,台北,$$,臺灣菜,+886227239976,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b896ff34dbca49c3b92213572a7d6364,信義區忠孝東路五段68號2樓 (微風信義)，Taipei，110，臺灣,裝潢參考1920年代的美國唐人街中餐館，墨綠色絨面沙發、大理石餐桌和馬賽克磁磚，復古之餘充滿型格。菜色方面，以炒飯為主軸，搭配具創意的新式臺菜及特色飲料，冀扭轉臺菜的老氣形象。其中烏魚子鮮蝦炒飯的白米用火龍果汁浸泡，呈漂亮的玫瑰粉色，極具巧思。經典菜如紅糟肉亦處理得宜，香酥多汁，值得品嚐。
164,雅意,0,FALSE,FALSE,臺灣,台北,$$$$,義大利菜,+886975684833,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ff76c434e4d2428fbcd950e0e2b0a6f1,大同區承德路一段3號6樓 (君品飯店)，Taipei，臺灣,由飯店與義籍主廚Massimiliano Musso合作的餐廳，環境幽暗，飾以眾多雕塑與畫作，低調但不失華麗。整體氛圍如同其中文名字：高雅並帶有藝術意涵。以皮埃蒙特菜色為主軸，把主廚祖母的菜單，融合在地食材，構思大膽、充滿創意。配有大型玻璃酒窖，當中大部分是義大利佳釀，產區多元，不妨請侍酒師介紹。
169,Cha Cha Thé Cuisine,0,FALSE,FALSE,臺灣,台北,$$$,時尚法國菜,+886227818289,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2e3eee3c9b624b7594212bc9d99eeb74,大安區復興南路一段219巷23號，Taipei，臺灣,為「采采食茶」品牌的延伸，於2022年轉型成餐廳。牆壁由茶磚堆砌而成，層架以書籍和茶具點綴，環境優雅舒適。主廚擅長以法式料理手法，融合亞洲食材炮製出一道道佳餚。午間提供三至五道菜套餐，由顧客自選料理組合，晚上則供應季節性套餐。建議餐後點一壺來自臺東的紅烏龍，與甜點搭配起來相得益彰。
178,承家,0,FALSE,FALSE,臺灣,台北,$$,臺灣菜,+886225221276,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3dff0c90d4eb475ca848c219eea3204f,中山區民權東路二段92巷6號，Taipei，臺灣,主廚曾於老字號臺菜餐廳工作逾廿年，於2022年自立門戶，以自身名字「承家」命名。餐廳只有三桌，提供臺灣傳統菜餚、各式雞湯菜色，以及重新詮釋的經典美食。桂花蝦仁將雞蛋、筍絲與新鮮白蝦拌炒，搭配美生菜享用，別有一番風味。須提前訂位，並透過社群平台預訂菜餚，或與老闆討論食材的烹調方式。
179,L'Atelier par Yao,0,FALSE,FALSE,臺灣,台中,$$$,時尚法國菜,+886968059811,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fadcea0936ed4a67bc18f9bbb2207a3b,太平區新福十六街68號2樓，Taichung，臺灣,於2021年下半年開幕，墨綠色窗簾、暖色實木桌、職人手作食具，加上陣陣輕快的法語歌曲，營造出舒適的氣氛。年輕主廚由法國返臺，在法式烹調手法中融入日式元素，並在開放式廚房裡，為客人呈現整個料理過程。供應不時更替菜餚的單一套餐，由於僅設五張餐桌，須提前訂位。
182,和蒔炭火割烹,0,FALSE,FALSE,臺灣,台北,$$$,日本菜,+886225427700,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8dd01c40563145219442cb33dfc219e7,中山區林森北路119巷22號，Taipei，臺灣,店名為「和食」的諧音，由具二十多年日菜經驗的阿美族料理長掌杓，以炭火燒製新鮮魚料。食材多為在地出品，部分更源自料理長的臺東老家，甚至由他親自採集；他更自製具特色的鹽品，讓客人認識原住民的獨特食材。供應單一套餐，如欲品嚐更高價或多樣的食材，可於訂位時提出。店內用餐氛圍熱絡。
183,原則,0,FALSE,FALSE,臺灣,台南,$$$,時尚法國菜,+88662223244,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/21f2c4c8f5424c6faba618d662c7127e,北區西華街34號，Tainan，臺灣,主廚旅日學藝後返回出生地開店，以帶點東洋風的料理闡述其家鄉文化。餐廳名象徵他對每個細節的堅持。單一套餐以取材自臺南小吃的開胃小點作開場，其後各菜色則以在地食材與小農產品入菜，譬如以臺灣牛為主角的主菜。用餐環境雅致低調，服務團隊專業而具熱忱，適合約會或慶祝特殊節日。
187,錦霞樓,0,FALSE,FALSE,臺灣,台南,$$,臺灣菜,+88663006789,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2fbbfb9fa4b64671a307ede60c86dfe4,東區中華東路一段366號2樓 (南紡購物中心)，Tainan，臺灣,為了向阿霞飯店的創辦人吳錦霞致敬，第三代子弟於2015年開設錦霞樓。餐廳大門掛著紅色匾額，加上寬闊的用餐空間和包廂，甚具氣派，適合各式聚餐。菜單與阿霞飯店相似，但添加創新菜色，選擇相對多元。不妨以拼盤開啟筵席，當中的手工蝦棗和自製蟳丸都是熱門菜色。其他招牌菜包括紅蟳米糕和炭烤野生魚子。
188,橄饗家,0,FALSE,FALSE,臺灣,台南,$$$,西班牙菜,+88663911687,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2b310fcf02b343c691c31cbe866d3a93,安平區安北路590號，Tainan，臺灣,西班牙主廚原經營食材貿易，為了推廣家鄉美食而開設餐館，並落腳於妻子出生地。提供一系列經典佳餚，用料上乘，海鮮更是由主廚親自到安平港挑選。服務團隊會細心介紹菜色，令人感到賓至如歸。酒單涵蓋西班牙的啤酒、葡萄酒、利口酒與調酒。晚上不妨在戶外庭院用餐，感受恍如身處歐洲鄉郊的悠閒。
192,真的好海鮮,0,FALSE,FALSE,臺灣,台北,$$$$,海鮮,+886227713000,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/94fc421035a546eeb2e5cec6b20a7d56,大安區復興南路一段222號，Taipei，106，臺灣,餐廳歷史悠久，店如其名，提供種類繁多的上乘海鮮，是本地人宴請與商務聚會的熱門場所。備有不同價位的個人套餐，但建議親自到魚缸前挑選時令海鮮，並由服務人員介紹最合適的烹調方式和點餐分量。野生烏魚子、竹筍沙拉、鹽焗處女蟳均是推薦菜色。店家亦有販售花枝丸、烏魚子等產品。
195,脂‧板前炭火燒肉,0,FALSE,FALSE,臺灣,台中,$$$,燒烤,+886909176606,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7094a69d6aac4c769cf13293feb0669d,西區五權六街61巷1號，Taichung，403，臺灣,餐廳裡裡外外都是濃厚的日式風格，庭園鋪上綠油油的草皮，環境優美。採用日本和在地高級食材，包括不同部位的A5級和牛，並由服務員代為炭烤。廚師更以自製海帶取代海鹽調味，層次感更突出。另外提供臺灣生食等級的桂丁雞，以及日本的生食級紋甲烏賊，不要錯過。享用美食之餘，可以請店員搭配清酒。
197,穆記牛肉麵,0,FALSE,FALSE,臺灣,台北,$,麵食,+886227222707,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8477799b685347e6ad4dfc0be28ac666,信義區吳興街239號，Taipei，110，臺灣,店家每天七點就開始熬製湯頭，其秘方除了牛肉、中藥材及每天更換的骨頭等外，還包括了水果，因此特別甜美。牛肉麵採用本地產的牛肉，鮮度十足。斤餅製作從頭到尾由店家一手包辦，與滷味同樣不能錯過。店家待客周到，會細心講解外帶的處理，確保客人吃到應有風味。
202,笹鮨,0,FALSE,FALSE,臺灣,台北,$$$$,壽司,+886225611246,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/22ecb3f06ce546eab74f047fbacc5319,中山區中山北路二段42巷6號，Taipei，104，臺灣,餐廳環境各項細節盡顯老闆心思，不論是椅子的高度、腳踏的寬度、或桌子的深度均經過精心計算，為求顧客用餐時舒適自在。食材主要自日本豐洲市場進口，並按種類施以不同的熟成和處理，例如鮪魚肚經櫻花木燻製，生筋子經去膜和醃製。餐廳定期邀請日本廚師作客，以提升員工技術。
204,Marc L³,0,FALSE,FALSE,臺灣,高雄,$$,時尚歐陸菜,+88672152157,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2627bec539aa4b4bae89e423b225c13c,前金區仁義街231號，Kaohsiung，臺灣,主廚暨老闆曾經旅外十多年，返臺後在鹽埕市場擺攤，大獲好評。於2021年創立本店，將臺灣在地蔬食，糅合西式烹調方法，顛覆大家的既定印象。僅提供單一的八道菜套餐，並會依據當天採買而調整菜色。用餐過程中穿插主廚詼諧有趣的解說，以及橫跨各世代與地域的經典金曲，令氣氛輕鬆愉快。
205,蘭,0,FALSE,FALSE,臺灣,台北,$$$$,現代菜,+886223783333,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1d03b8c113e74bd9b823c5720ac5b384,大安區安和路二段83號，Taipei，106，臺灣,環境格調高雅，以全黑的天花襯托金色裝飾，加上聚光燈照明，非常適合約會。主廚經常四處遊歷，且擁有兩地血統，這些背景都成了他的烹飪靈感。品嚐菜單融合了日本食材、在地元素與法國料理基礎，充分展示主廚的技藝。分量足夠共享的和牛派和最後上場的招牌點心雞蛋糕不容錯過。
207,老烤箱,0,FALSE,FALSE,臺灣,台北,$$,義大利菜,+886227063322,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0070fae990cd43c7bc959a23952de845,大安區瑞安街141號，Taipei，臺灣,主廚曾赴義大利拜師學藝，並以披薩作為此店的招牌，不少客人都被其手桿薄脆餅皮吸引而來。在眾多款式中，推薦經典的瑪格麗特，用料雖簡單，卻能突顯麵粉香氣；喜愛濃郁口味者，則不妨選擇熱門的松露小姐。米蘭慢燉小羊膝等菜餚亦富有義式風情，適合分享。酒單上亦備有一系列實惠的義大利佳釀。
208,N°168 Prime牛排館 (中山）,0,FALSE,FALSE,臺灣,台北,$$$$,牛排屋,+886266025678,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9385d957ef104baaa394749e39866326,中山區敬業四路168號4樓 (維多麗亞酒店)，Taipei，104，臺灣,室內裝潢以寶藍色為主調，投射在地板上的168字樣與橡木堆起的牆面相映成趣。餐廳提供美國牛、澳洲9+和牛和日本A5宮崎和牛，每件均使用夢幻橡木烤箱烘烤，帶著淡淡炭火香氣，十分可口。推薦美國神戶肋眼牛排及澳洲9+和牛肋眼牛排。店內輕快的音樂營造輕鬆氣氛；服務團隊友善而周到。
209,Ukai-tei,0,FALSE,FALSE,臺灣,高雄,$$$$,鐵板燒,+88679730122,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0f513dd0162e4c2b85d25d28263aaf7d,前鎮區中山二路199號3樓 (晶英國際行館)，Kaohsiung，臺灣,日本Ukai首間海外分店，環境簡約、帶藝術風格。不同於臺北店的無菜單料理，在這裡，客人可以挑選主餐的牛肉部位與份量。當中推薦充滿細膩油花的特選和牛臀肉。晚間限定的高雄Ukai套餐，採用產自高雄附近水域的海鮮，富在地色彩。飯後可在休憩區品嚐精緻甜點。服務無微不至，適合商務宴請及親友聚會。
212,Nibbon,0,FALSE,FALSE,臺灣,高雄,$$$$,時尚歐陸菜,+88675869570,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dc3cb35edde1432797d54d2ea2aa8c0b,鼓山區龍水二路9號，Kaohsiung，臺灣,老闆曾經營法式小酒館，自日本進修返臺後，開設了這家餐廳，並以日文「日本」一字為名。菜色融合在地蔬食、日本海鮮及法、義兩地料理手法，呈現和洋風美食。著重海鮮的套餐每兩個月更換菜色，但主餐後總會有結合義大利燉飯與日式雜炊的暖胃料理。餐廳不設招牌，裝潢舒適，仿如日式民宅。必須於網上訂座。
213,好蟳屋,0,FALSE,FALSE,臺灣,高雄,$$,海鮮,+88673865699,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e2b6b7eb66304d82987ca346bc321ce6,三民區建工路696號，Kaohsiung，臺灣,餐廳開業三十餘年，老闆兼主廚出生於澎湖，每天兩次從其家鄉空運食材到店。店家以處女蟳菜色聞名，推薦以鹽焗方式烹調，其蟹黃飽滿，香甜味美。多道澎湖道地菜餚亦具水準：黑糖小章魚帶有黑糖香氣且鮮嫩非常；鹽酥魚尾則鹹香酥化，叫人想一試再試。以澎湖特產冷泡而成的風茹茶別具特色，不妨點選佐餐。
217,台南旺,0,FALSE,FALSE,臺灣,高雄,$$,臺灣菜,+88672720999,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0527a1a01b60492bb7b6bad5e115538d,前金區六合二路187號，Kaohsiung，臺灣,創辦人六十多年前以臺南鱔魚炒麵起家，由第二代接手後，漸漸為餐廳增加菜色，繼而發展成現在的規模。用餐環境簡樸但熱鬧，適合朋友聚會。肉質爽脆的鱔魚是店裡的招牌菜，其中特別推薦麻油鱔魚；芋頭丸等多款手工丸亦深受歡迎。如欲品嘗處女蟳，須提早預訂。一周僅營業四天，宜提前訂位。
218,海光俱樂部中餐廳,0,FALSE,FALSE,臺灣,高雄,$$,江浙菜,+88675821516,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6e16f2991865422ea51952ec7c576b76,左營區南大路4號，Kaohsiung，臺灣,餐廳前身為軍官招待貴賓的俱樂部，現搖身一變成為廣受歡迎的江浙菜館。廚房團隊為江浙菜餚注入京川特色，風味獨特，豆瓣鱸魚、香甜軟嫩的柳橙排骨均值得一試。另推薦招牌蔥油餅，酥香的餅皮內鋪滿了青蔥，香氣濃厚。用餐空間裝潢簡約，並設有包廂。注意僅收現金，如欲於周末前往，建議訂座。
219,長生29,0,FALSE,FALSE,臺灣,高雄,$$,臺灣菜,+88672415506,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0cb376860d344ff88b37cb594158d4ef,前金區長生街29號，Kaohsiung，臺灣,低調地藏身於長生街上的古老民宅之中，店內裝潢跟外觀同樣復古：木窗框、小學常見的桌椅、各式煲鍋器皿陳設，洋溢溫馨樸實的住家氣氛。曾從事遠洋貿易的東主，因鍾愛臺灣傳統家常菜，遂開設此店與客人分享懷舊風味。其菜色醬香味濃，與米飯是絕配。製作工序繁複的雜菜煲、以炭火老甕燉煮的滷肉均值得一試。
221,Capstone Steakhouse,0,FALSE,FALSE,臺灣,高雄,$$$,牛排屋,+88675559682,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aa35246895304eab8ca5d444546fbbfb,鼓山區明華路366號1樓 (水京棧國際酒店)，Kaohsiung，臺灣,教父牛排首次南下開設的分店，用餐室寬敞挑高，食客可透過落地玻璃一暼廚房內，加上一系列陳列於二樓的酒瓶，設計風格與臺北本店同出一轍。食物方面，提供以美國牛排為主的套餐。客人可挑選乾或濕式熟成牛排，以及開胃菜、湯品與配菜，選擇多元。餐廳設有各式包廂，適合商務聚會。
222,Tutto Bello,0,FALSE,FALSE,臺灣,台北,$$$$,時尚義大利菜,+886225923355,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aedf479f4ad04f79aab2282889074aed,中山區雙城街25巷15號，Taipei，104，臺灣,來自香港的主廚兼老闆移居臺灣逾三十年，具天賦的他以上乘的材料和恰到好處的烹調技巧，將經典義大利菜色演化為外表精緻又時尚的菜餚，推薦檸檬辣椒烘菌菇、煎干貝和手工義大利麵條等。團隊致力令每個環節都完美無瑕，酒單羅列不少法國和義國名釀，所選用的酒杯款式多樣，盡顯心思。
223,山內雞肉,0,FALSE,FALSE,臺灣,台北,$,街頭小吃,+886223050100,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/df4227c946ab41bf8cf45accb3fbfc9a,中正區中華路二段307巷20之3號攤 (南機場夜市)，Taipei，臺灣,皮爽肉嫰，份量頗多，十分超值。關門時間不定，若要點選雞腿，建議八時前到達。
227,Mume,0,FALSE,FALSE,臺灣,台北,$$$,時尚歐陸菜,+886227000901,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/59f9d3581b1b46be9445ee08c78179da,大安區四維路28號，Taipei，106，臺灣,名稱在拉丁文解作梅花，像在呼應著餐盤上林林總總的花卉和香草。主廚精於北歐烹調技巧，單一價格套餐融合了在地時令食材，並以各式花草與香草油點綴，每道菜色都宛若圖畫。餐廳門面低調而富型格，店內雖然燈光暗淡，用餐氣氛卻輕鬆友善。不妨搭配一杯帶有臺灣風味的雞尾酒佐餐。
228,麻糬寶寶,0,FALSE,FALSE,臺灣,台北,$,街頭小吃,None,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9ab2f5615c344b5f86b57cc3a93c51fe,松山區饒河街111號前 (饒河街夜市)，Taipei，臺灣,檔主帶著透明廚櫃在此經營十多年，所賣的小麻糬每天鮮做，口感軟糯且帶糯米香。
232,南村,0,FALSE,FALSE,臺灣,台北,$$,臺灣菜,+886227117272,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c51ceabc88444749ae3382f5d2a84a83,大安區忠孝東路四段216巷33弄10號，Taipei，臺灣,餐廳創辦人是四四南村的第三代眷村子弟，以在地食材烹調糅合了大江南北菜系特色的眷村菜，希望呈現兒時滋味的同時，將其細膩化，以小酒館方式呈現。紅燒肉採用深坑黑豬肉，與滷味一樣是招牌菜色，不容錯過。店家能依據預算與人數安排菜色，適合聚會。菜單不定期更換，建議提前查詢特別菜色。
241,菇神 (新社),0,FALSE,FALSE,臺灣,台中,$$,臺灣菜,+886425822585,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ebd446d0ec764db5a3ca71eab592a7c8,新社區協中街287號，Taichung，臺灣,三代經營香菇事業的老闆，於新社這個香菇盛產地，創立出的香菇主題餐廳。採用半自助服務，氣氛輕鬆。招牌菜原木冬菇土雞雞湯，以半野生原木冬菇及多種菇類熬煮湯底，濃郁香醇。另有各式加入菇類的臺菜，如鹹香滋味的三杯猴頭菇，以及用料豐盛的花菇肉燥飯。鄰近大坑與新社花海，值得休閒造訪。
242,16 by Flo,0,FALSE,FALSE,臺灣,台北,$$$$,時尚法國菜,+886227380688,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/60bd299cff474b6cade79da965371f0f,大安區和平東路二段118巷4之1號，Taipei，臺灣,法籍女主廚離開侯布雄後，於2023年自立門戶，供應以勃根地菜色或食材作為設計重點的傳統法餐，菜色風味上帶有女性色彩，其中魚子醬與螯達韃靼不僅開胃，更令人回味無窮。菜單也包含法國起司，令餐點編排充滿經典法式元素。整室佈置簡約，設一張十六人長桌，讓賓客於同一時間共席用餐。
243,捌伍添第,0,FALSE,FALSE,臺灣,台北,$$$,粵菜,+886281010085,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/34d69fb52ab2498bb29b69875cbdb285,信義區信義路五段7號85樓 (台北101)，Taipei，臺灣,2021年開幕，裝潢以橄欖綠結合黃銅色為主，搭配大理石桌面、花紋地毯與絨面沙發，環境高雅舒適。來自香港的主廚烹調粵菜五十年，不論是料理傳統菜色或復刻老菜都得心應手：添第叉燒皇軟嫩多汁，帶淡淡中藥香氣；添第濃湯佛跳牆則結合了港式煲湯與臺式佛跳牆，風味獨特。建議預訂窗邊位置以飽覽迷人景觀。
244,興蓬萊台菜,0,FALSE,FALSE,臺灣,台北,$$,臺灣菜,+886228771168,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7b016c1d8b234c5285a9f54ffe6cd365,士林區中山北路七段55號，Taipei，111，臺灣,於1987年開業的餐廳現已交棒至第二代，雖曾兩次遷址，老顧客依舊接踵而至。老闆承襲了父輩好手藝和招牌菜，其中排骨酥選用溫體黑毛豬肋排，以秘方醃製後炸至金黃，厚實酥香，不愧為鎮店招牌。羊奶埔土雞盅以採自拉拉山的羊奶埔根莖與土雞燉煮數小時，多少饕客慕名而至。白斬放山雞膠質豐厚，吃罷香氣於口腔縈繞，也不容錯過。
246,ANiMA,0,FALSE,FALSE,臺灣,台北,$$$,時尚歐陸菜,+886225416901,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f6f72afc5e034341a05011e0f7d96a2b,中山區中原街40號，Taipei，104，臺灣,義籍主廚曾於多個國家工作，其料理融合歐陸和日本技法，溫和細膩。來到臺灣，他決定採用在地食材，並根據當天的採買品項規劃菜單。其中一道菜糅合了馬鈴薯和地瓜葉這兩種常見食材，迸發出新滋味。主廚也擅於呈現臺灣牛軟嫩可口的一面。套餐有七至八道菜，價格實惠，加上環境舒適，深受年輕顧客喜愛。
248,讚,0,FALSE,FALSE,臺灣,台北,$$$$,鐵板燒,+886228801880,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b56327b007bf49f592517f6319f938cf,士林區承德路四段192之1號B1，Taipei，111，臺灣,用餐環境雅致，融合義大利彩色玻璃窗、中式古典桌椅及名貴餐具，彰顯對細節的講究。資深主廚曾於日本鐵板燒名店受訓，堅持採用有機蔬菜、現撈與野生漁獲。特別推薦美國原種極黑牛、昆布鹽燜鮑魚，以及澎湖野生明蝦佐法式醬。同時提供日本各等級之和牛，其中飛驒牛的風味尤其出色，須提前預訂。
249,甘旨,0,FALSE,FALSE,臺灣,台南,$$$$,日本菜,+88662678818,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/91b2e2f50228458a986a75b2746292d8,東區崇仁街58號，Tainan，臺灣,來自香港、曾於澳門及日本工作的料理長，因愛上臺南的慢步調而選擇在這個城市開店。帶有日式氛圍的木造裝潢，加上精緻的器皿，充分展現餐廳對細節的講究。供應主廚特製套餐及握壽司套餐：前者包括生魚片、割烹菜色、天婦羅與壽司，皆以時令食材製作；後者份量精簡，適合胃口較小的客人。
252,東方龍,0,FALSE,FALSE,臺灣,台中,$$,臺灣菜,+886422523366,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/db096fe03a4a465aadf3bc81acb23ba0,南屯區公益路二段271之1號，Taichung，408，臺灣,餐廳裝潢充滿中式元素，採用紅色燈籠和桌椅，洋溢喜慶氛圍，特別適合婚宴或商務聚會。餐廳在2022年更換了經營團隊，但廚房團隊繼續留任，食物的味道和水準依然。菜單仍以臺灣經典家常菜為主，佐以少許四川創新菜餚。熱門菜色包括三杯豬腳、古早味醬筍蒸午仔魚、東港櫻花蝦炒飯等。
253,膳馨,0,FALSE,FALSE,臺灣,台中,$$,臺灣菜,+886423721650,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f29f331113b54f0db775d607ac5baa7f,西區存中街21號，Taichung，403，臺灣,標榜健康理念的創意臺菜餐廳，不僅減少油鹽烹調，更採用產銷履歷與可溯源的食材，如梨山高麗菜、臺南虱目魚肚等。提供多樣自創菜色，包括配刈包享用的花雕遇見櫻桃鴨。而阿嬤ㄟ芋糕是特定日子限定商品，長條狀芋糕搭配甜鹹醬汁，深受顧客喜愛。在雅致的環境中一邊享受美食，一邊觀賞庭園造景，實在是相得益彰。
254,KR Prime Steak,0,FALSE,FALSE,臺灣,台中,$$$,牛排屋,+886422525566,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/091b11e2136047459528799d04ca54f8,西屯區市政北二路52號，Taichung，407，臺灣,坐落豪宅地段，樓高兩層，一樓為肉品專營店，二樓則為牛排館，主要提供美國濕式熟成牛排。用餐環境舒適，適合約會或包場舉辦小型聚會。建議點選美國CAB頂級安格斯上蓋老饕，味道可口且充滿肉汁。各款甜點均手工製作，值得一試。特別推薦手工風味奶酪，柔嫩質地搭配時令水果，十分清爽。
256,橡木炙烤牛排館,0,FALSE,FALSE,臺灣,台中,$$$,牛排屋,+886423830258,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/acc209b0cf964dd4b389d3dbd4946246,南屯區益豐路四段699號，Taichung，408，臺灣,由教父牛排的主廚擔任顧問，這家牛排館主要提供不同部位的美國牛排，另有少許澳洲、日本和牛及乾式熟成選項。店員服務親切，會詳盡解釋牛排的種類、來源、口感，亦會建議熟度。選擇餐點後，可以欣賞廚師在開放式廚房裡，以龍眼木烤製肉類，並在香氣氤氳中期待美食上桌。
260,中山招待所,0,FALSE,FALSE,臺灣,台中,$$$,時尚法國菜,+886423770808,https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a6c76c235abb4331929e3b8d3c794e37,西區五權西六街27號，Taichung，403，臺灣,原為美軍留下的老洋房，其後以宋慶齡的上海舊居為藍本，改建成充滿舊上海風情的私人招待所，並於2004年對外開放。外觀低調，大門深鎖，但按下電鈴後，會有親切的門前接待服務。穿過園林，便會抵達雅致的餐室，氣氛非常適合約會。食物以法式料理為主軸，融合臺灣在地元素，並每兩個月更換一次菜色。
